pathway	ArcTE16SAAA_S94_R1_001.fastq.gz	ArcTE16SAAB_S95_R1_001.fastq.gz	ArcTE16SABA_S96_R1_001.fastq.gz	ArcTE16SABB_S97_R1_001.fastq.gz	ArcTE16SACA_S98_R1_001.fastq.gz	ArcTE16SACC_S99_R1_001.fastq.gz	ArcTE16SADA_S100_R1_001.fastq.gz	ArcTE16SADB_S101_R1_001.fastq.gz	ArcTE16SADC_S102_R1_001.fastq.gz	ArcTE16SADD_S103_R1_001.fastq.gz	ArcTE16SAEA_S104_R1_001.fastq.gz	ArcTE16SAEB_S105_R1_001.fastq.gz	ArcTE16SAEC_S106_R1_001.fastq.gz	ArcTE16SAED_S107_R1_001.fastq.gz	ArcTE16SBAA_S108_R1_001.fastq.gz	ArcTE16SBAB_S109_R1_001.fastq.gz	ArcTE16SBAC_S110_R1_001.fastq.gz	ArcTE16SBBA_S111_R1_001.fastq.gz	ArcTE16SBBB_S112_R1_001.fastq.gz	ArcTE16SBBC_S70_R1_001.fastq.gz	ArcTE16SBBD_S71_R1_001.fastq.gz	ArcTE16SBCA_S113_R1_001.fastq.gz	ArcTE16SBCC_S72_R1_001.fastq.gz	ArcTE16SBCD_S73_R1_001.fastq.gz	ArcTE16SBDA_S114_R1_001.fastq.gz	ArcTE16SBDB_S115_R1_001.fastq.gz	ArcTE16SBDC_S74_R1_001.fastq.gz	ArcTE16SBDD_S75_R1_001.fastq.gz	ArcTE16SBEA_S116_R1_001.fastq.gz	ArcTE16SBEB_S117_R1_001.fastq.gz	ArcTE16SBEC_S69_R1_001.fastq.gz	ArcTE16SBED_S77_R1_001.fastq.gz	ArcTE16SCAA_S119_R1_001.fastq.gz	ArcTE16SCAB_S120_R1_001.fastq.gz	ArcTE16SCAC_S121_R1_001.fastq.gz	ArcTE16SCBA_S122_R1_001.fastq.gz	ArcTE16SCBB_S123_R1_001.fastq.gz	ArcTE16SCCB_S124_R1_001.fastq.gz	ArcTE16SCCD_S125_R1_001.fastq.gz	ArcTE16SCDA_S126_R1_001.fastq.gz	ArcTE16SCDB_S127_R1_001.fastq.gz	ArcTE16SCDC_S128_R1_001.fastq.gz	ArcTE16SCEA_S84_R1_001.fastq.gz	ArcTE16SCEB_S85_R1_001.fastq.gz	ArcTE16SDAA_S86_R1_001.fastq.gz	ArcTE16SDAB_S87_R1_001.fastq.gz	ArcTE16SDAC_S76_R1_001.fastq.gz	ArcTE16SDBA_S88_R1_001.fastq.gz	ArcTE16SDBB_S89_R1_001.fastq.gz	ArcTE16SDBC_S90_R1_001.fastq.gz	ArcTE16SDBD_S66_R1_001.fastq.gz	ArcTE16SDCB_S91_R1_001.fastq.gz	ArcTE16SDCC_S67_R1_001.fastq.gz	ArcTE16SDCD_S68_R1_001.fastq.gz	ArcTE16SDDA_S92_R1_001.fastq.gz	ArcTE16SDDB_S129_R1_001.fastq.gz	ArcTE16SDEA_S130_R1_001.fastq.gz	ArcTE16SDEB_S131_R1_001.fastq.gz	ArcTE16SDEC_S78_R1_001.fastq.gz	ArcTE16SEAA_S132_R1_001.fastq.gz	ArcTE16SEAB_S133_R1_001.fastq.gz	ArcTE16SEAC_S134_R1_001.fastq.gz	ArcTE16SEAD_S135_R1_001.fastq.gz	ArcTE16SEBA_S136_R1_001.fastq.gz	ArcTE16SEBB_S137_R1_001.fastq.gz	ArcTE16SEBC_S79_R1_001.fastq.gz	ArcTE16SEBD_S80_R1_001.fastq.gz	ArcTE16SEDA_S81_R1_001.fastq.gz	ArcTE16SEDB_S138_R1_001.fastq.gz	ArcTE16SEDC_S82_R1_001.fastq.gz	ArcTE16SEEA_S139_R1_001.fastq.gz	ArcTE16SEEB_S140_R1_001.fastq.gz	ArcTE16SEED_S83_R1_001.fastq.gz	ArcTEBLANK1_S93_R1_001.fastq.gz	ArcTEBLANK2_S118_R1_001.fastq.gz	ArcTEBLANK3_S141_R1_001.fastq.gz
PWY-6386	0.0	30.8305749545585	4.766283004293494	0.0	6.659411199929535	0.0	66.78307112785288	17.599819975578384	6.300235953116308	0.0	0.0	0.0	21.385919255759514	0.0	0.0	0.0	0.0	0.0	4.40801940997253	0.0	6.855561321570663	0.0	29.67456465886383	0.0	0.0	37.5086574654956	0.0	13.1715349931386	0.0	0.0	0.0	0.0	53.1538191272574	4.1735598383718715	0.0	0.0	0.0	0.0	0.0	2.398706896551724	0.0	0.0	0.0	0.0	21.467156612933504	0.0	0.0	0.0	0.0	9.387565523190233	4.173185088293002	75.26091237282573	0.0	2.5218149425723055	0.0	0.0	0.0	0.0	17.33708851564833	0.0	0.0	0.0	0.0	0.0	0.0	16.739904886904053	0.0	5.990783410138249	4.785923753665689	5.012471990867965	0.0	0.0	0.0	0.0	0.0	1206.5
PWY-6387	0.0	33.138508997429305	4.774063841826716	0.0	7.260485559165186	0.0	63.71587125416205	18.496853882245684	6.626289527542077	0.0	0.0	0.0	22.526250528141937	0.0	0.0	0.0	0.0	0.0	4.638537966702147	48.990750404894726	7.37911559348332	0.0	31.31849508530109	0.0	0.0	40.94001643385374	0.0	12.552052683200223	0.0	0.0	0.0	0.0	58.057563895924474	4.5701577593995415	0.0	0.0	0.0	0.0	0.0	2.2848344880677445	0.0	0.0	0.0	0.0	22.64486192847442	0.0	0.0	0.0	0.0	10.272271836201263	4.568809967062867	76.39225484072453	0.0	2.6602687140115164	0.0	0.0	0.0	0.0	18.321907042621657	0.0	0.0	0.0	0.0	0.0	0.0	18.445934524144928	0.0	5.708013172338091	4.561844863731657	5.253921829300718	0.0	0.0	0.0	0.0	0.0	1206.5
PWY-6467	0.0	0.0	3.0	0.0	0.0	0.0	56.0	14.0	4.999999999999999	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	3.5	43.0	0.0	0.0	25.0	0.0	0.0	36.0	0.0	11.0	0.0	0.0	0.0	0.0	51.0	8.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	9.999999999999998	0.0	4.999999999999999	4.0	4.0	0.0	0.0	0.0	0.0	0.0	999.0
PWY-6478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.549295774647886	0.0	0.0	0.0	22.554357330224427	0.0	0.0	0.0	0.0	0.0	0.0	57.030912659470076	0.0	0.0	0.0	0.0	0.0	9.3176808816483	0.0	13.955947136563875	0.0	0.0	0.0	0.0	67.69156883671292	0.0	0.0	0.0	0.0	0.0	0.0	2.6555323590814197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.969543147208123	5.330785765464533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.60393662986078	0.0	0.0	0.0	0.0	0.0	0.0	14.984308529186135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	214.27791262135923
PWY-6507	0.0	0.0	3.6923076923076925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.428571428571416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.270268074735984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.145891802961387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	516.3296666672943
PWY-6545	4873.005609743055	818.238845471439	4784.018808422001	3096.589452653468	3458.8947109981896	3692.0903981070505	1505.4734704126713	2176.0883396809245	1821.3408844111593	3853.0130917692945	2009.3332730333059	2903.400618835695	3008.858477746454	954.2574591713384	3485.3012054044657	938.0229311226547	1691.890151064204	1242.9990359896788	724.3751795250789	3459.908052532241	2216.109954199714	4189.284582253225	1968.685431877081	2597.990469771448	2617.6630581849863	2018.97802694049	950.2943620570107	531.9075172158787	5238.422082211892	4457.9624588334245	3853.7829233165794	667.5738997345247	4639.91913120492	5207.147464268405	5131.851101710478	4286.706035139056	4502.6250150017595	1605.0147602469303	1472.3704597726564	757.0883845668853	405.4370938083337	1411.9009395055489	1872.4174725411604	1975.2966576870149	6412.740541598625	5704.553116152036	3641.349820248186	1471.039441020154	4717.287022683981	2238.564695752016	3603.5705274890665	1355.4728746085382	2273.301090867072	1261.4609806282424	1974.3880261776167	4568.374491034519	1637.603293679485	667.0869790070929	1939.56061665268	5467.37083552483	4519.6707957666595	6701.494299018673	5705.441511286178	6345.000726791721	6247.807035276965	4273.457842011771	286.9150626775043	628.0557209946163	17.78676243929237	200.14034522808998	0.0	182.99896556081777	0.0	0.0	0.0	0.0
PWY-6588	0.0	0.0	11.995660640626497	0.0	0.0	0.0	0.0	0.0	9.99428893204629	0.0	0.0	0.0	33.94545429231416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.57575630248067	0.0	0.0	115.11653756543825	0.0	21.948795740126904	0.0	0.0	0.0	0.0	101.66615312440955	0.0	0.0	0.0	0.0	0.0	0.0	3.998092698117663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.983788971369094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.928809213771228	0.0	0.0	0.0	0.0	0.0	0.0	19.985384533019914	0.0	0.0	7.987217153754962	0.0	0.0	0.0	0.0	0.0	0.0	221.0158511584456
PWY-6590	0.0	0.0	6.479595153081722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.591550813665266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.62450875312612	0.0	0.0	0.0	0.0	0.0	6.364762560220234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6614481409001955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.959668911790956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	221.81563598769768
PWY-6609	0.0	27.0	0.0	0.0	5.714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	69.33333333333333	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.741935483870967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.342879560612
PWY-6612	0.0	51.29499072356216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.699368077107692	0.0	0.0	0.0	58.59565442979846	0.0	0.0	82.16929535734229	0.0	23.640950055761937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.88693974043352	0.0	0.0	0.0	0.0	0.0	0.0	108.8821960256012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.82755047892075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6628	0.0	0.0	12.83822954110206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.05761100345788	0.0	0.0	0.0	0.0	0.0	13.317814440934864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.06282330653423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6630	0.0	0.0	12.83822954110206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.05705916800514	0.0	0.0	0.0	0.0	0.0	13.317814440934864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0626306873374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.650102709569055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6654	3297.2001101554038	1471.657970038714	4416.937368936304	3158.464906767232	2602.7424719577293	3178.7115942253326	2495.5052738135514	1727.852704189255	2332.159136006404	2502.8201452855983	3066.027869054951	2836.9878179494467	2262.590893777442	1844.8575830309064	3122.5381167107403	2506.151263189362	1142.5852397017266	1220.056898334355	796.4446360710739	3192.028656972846	2076.700414661652	4036.4714300060255	1601.9124047261241	2294.0597145134666	2411.4104218362286	1919.1819644056718	1397.0662493082648	1281.6978835005787	4927.3922468221235	3930.000573065903	2408.991542436799	442.22466857201886	4441.107768098115	4712.892735102722	4526.815584415584	3813.555435370471	4009.0829475791325	1822.1736360776192	1026.1770592514515	1025.7893479835657	653.7812354533746	1781.7041340049184	1142.98010359632	1512.281192886774	5828.825304699242	5328.472537544948	3706.668854850474	1017.4334301119867	4130.610435411674	2112.403384649499	3523.6934424031115	1057.6286130602814	1900.8385465242427	986.3131530986261	1372.650643289817	3862.824547588024	1410.4368211299525	492.185171245766	1816.2122628540008	4890.95781299192	4306.679540660886	6246.203143201403	5347.367263812936	5576.358612162314	6483.270677510711	4239.350333246159	271.68142929038754	957.7340424027761	333.3404903388296	258.91873386897515	674.102189781022	179.95419317605868	0.0	0.0	0.0	0.0
PWY-6690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.124999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6700	0.0	27.0	3.0	0.0	0.0	0.0	56.0	14.0	5.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	3.5	43.0	6.0	0.0	25.0	0.0	0.0	36.0	0.0	11.0	0.0	0.0	0.0	0.0	51.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	9.0	4.0	52.0	0.0	2.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	5.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	1213.742191474209
PWY-6703	2803.7459169837566	732.0384420839656	4043.2040542074724	2684.2699465488663	2471.558249680595	3234.0132783252707	2395.9507442264216	1708.86982036683	2023.02349170201	2027.8649460439283	3063.9423881757352	2603.2755486945352	1935.2703016281478	1858.0633845187954	2770.5769146268644	2554.1827827739066	721.1440990875133	1152.6424747641543	752.9294839570917	2876.6435369807027	1965.4661906602194	3456.0158447496815	1093.1269913219032	1738.4549053905712	2153.644173016652	1620.0094626698672	1451.3129832689988	1323.443906797387	4391.7430063707325	3478.481033656887	2086.032043919094	184.44431539062734	3955.1701725658145	4052.634873690696	3819.4767822105955	3431.6440193680974	3430.0072833211943	1755.2856190222046	799.4945638175893	1019.0338944166404	641.0796461177899	1789.1444342173227	1124.5630690051573	1291.2157785729676	5295.293999259169	4537.121717236179	3205.0759004482916	923.7021460580336	3195.598760942963	1507.6086503473318	3100.2863838476505	826.3211951788714	1424.4137712804024	1039.5147369762933	1397.3977758670758	3833.0128636116747	1279.201912178919	516.7916431394692	1624.411056605994	4183.2414842796725	3727.2614100058504	5650.805208000609	4708.6015579460545	5239.732483496472	5595.936828716772	3817.3049034950445	0.0	859.6458926765335	350.7023694856482	261.5449530630021	744.774193548387	183.45604943165645	0.0	0.0	0.0	1362.4526949931048
PWY-6708	0.0	0.0	0.0	0.0	0.0	0.0	136.6312102835117	34.69708999672303	12.46669410507053	0.0	0.0	0.0	42.08362617370144	0.0	0.0	0.0	0.0	0.0	8.707142518788455	71.15885709654569	0.0	0.0	54.33501584654259	0.0	0.0	59.442082697917456	0.0	27.26501205179257	0.0	0.0	0.0	0.0	84.46123108233806	6.664233201722035	0.0	0.0	0.0	0.0	0.0	4.989670122332866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.973620981632388	6.6618208253642095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.28739496591982	0.0	0.0	0.0	0.0	0.0	0.0	16.64203634627631	0.0	12.41859052969419	9.899594715268684	9.862319024316033	0.0	0.0	0.0	0.0	0.0	1149.0899343435947
PWY-6737	0.0	0.0	0.0	0.0	7.497255762897913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.17130836691159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.965149769585253	0.0	0.0	0.0	0.0	0.0	5.998390126106789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.46456692913386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	297.9277013906231
PWY-6876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.99428893204629	0.0	0.0	0.0	33.94545429231416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.987044732657491	0.0	21.948795740126904	0.0	0.0	0.0	0.0	101.66615312440955	0.0	0.0	0.0	0.0	0.0	0.0	3.998092698117663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.983788971369094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.928809213771228	0.0	0.0	0.0	0.0	0.0	0.0	19.985384533019914	0.0	0.0	7.987217153754962	0.0	0.0	0.0	0.0	0.0	0.0	221.01585115844557
PWY-6891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.646420348645975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6892	0.0	0.0	3.9997481940794137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	241.51150215618895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6897	5971.112666654639	1624.8718325376424	6259.470110935769	4200.384706123706	3894.6527388755744	4356.502027800491	947.1625535687896	2422.369200844266	556.8544676297486	3719.401999080882	1684.9374705352932	2586.241823487974	3190.888050745757	536.8158002455997	2994.5450727498055	293.2804894158053	1767.1607679465776	1142.691254015395	616.2343373493975	4541.756625228871	2742.924849109377	5828.795887923207	1835.2730387957413	1848.6291171311634	3547.4186484174506	2882.9973799126637	1002.2831064356435	343.9181053564574	7028.455796026657	5998.885572139305	4129.86641221374	420.90457326246116	6177.329988851729	7658.2992383073215	8003.267468699727	5972.241024039962	6833.5949970800075	1436.4422959246115	1387.4726077428782	679.3911909300692	305.84090216397436	1269.795207431648	2091.233097880928	1881.9036048064086	8566.926953007818	8224.684798893626	4843.589176961893	1806.2630565733095	5818.506245843333	3263.9301862733273	4337.550144	1325.1687039679173	2243.369560858231	1504.8434968017057	2359.980943306336	5359.2074799643815	1801.9159663865546	781.5155378486056	2124.7210575510744	8162.776967576205	6244.570229489107	8949.53853636256	7814.624618778172	7837.405266738478	8058.186481516169	5448.178319702158	347.58041207611956	22.267657992565052	17.846938775510207	126.72416394267033	0.0	99.57668361523295	0.0	0.0	0.0	1436.7952856776838
PWY-6901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.39130650977597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6969	3598.4260677643315	79.24516597402233	1515.4790499466442	39.09577210625611	3692.315935244488	1449.8248444087499	4233.756341724376	3485.7911087702287	3698.2891347793075	3675.8911384081744	4450.525084117665	5016.055329927364	3664.661525038543	3098.0959089665616	5282.5959641117615	3354.4017125898595	2422.900764039053	2791.4658174391147	1495.8897859282274	799.8973767719639	239.09563427142066	132.3304037500549	662.2526903705186	3390.5836557452412	691.6502587697352	892.947772771218	2334.7274792667013	2238.7951864967017	287.39452642531415	1936.8857109148626	4202.301427200616	437.02297842415726	415.67459036981023	39.24399579565901	0.0	359.6795497054623	0.0	2826.8776448822396	1778.2654647708548	1869.9692562531802	1315.7388459982724	3489.719057160679	2427.288521239893	2689.533603247676	1998.1621231751842	170.14299946353543	0.0	649.232580374724	2414.09030095337	1451.4230893599126	1023.8520783284789	1065.414742808881	1290.6163575538073	954.098834159053	1382.612894875951	2018.561774050893	134.8847232878258	0.0	705.85577263046	484.41621439866987	703.4925316202318	2947.2351436803624	0.0	1615.1977403402789	1167.394574581971	254.06965135106879	0.0	1188.4078908970698	955.7203089237028	704.4501864007749	664.770338946254	800.4133417337316	0.0	0.0	0.0	1367.9698679357389
PWY-7007	0.0	0.0	0.0	0.0	9.980439029674951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7013	0.0	0.0	17.770862800565773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7094	0.0	0.0	0.0	0.0	0.0	0.0	110.18564357201441	27.850067442339185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.31703053584279	10.885072939656565	0.0	18.487090566067593	0.0	0.0	0.0	0.0	28.071265042905143	0.0	0.0	0.0	0.0	0.0	8.618957272924106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.84040672445624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.147312051772104	0.0	0.0	0.0	9.518856732615063	0.0	0.0	0.0	0.0	0.0	734.7963784206788
